longitude,latitude,value
80.283875,7.373055,0.000
80.311104,6.616318,0.000
80.311104,6.643364,0.000
80.311104,6.670418,0.000
80.311104,6.697456,0.000
80.311104,6.724495,0.000
80.311104,6.751541,0.000
80.311104,6.778587,0.000
80.311104,6.805618,0.000
80.311104,6.832657,0.000
80.311104,6.859688,0.001
80.311104,6.886719,0.005
80.311104,6.913757,0.004
80.311104,6.940788,0.002
80.311104,6.967812,0.000
80.311104,6.994843,0.000
80.311104,7.021873,0.000
80.311104,7.048897,0.000
80.311104,7.075912,0.000
80.311104,7.102936,0.000
80.311104,7.129959,0.000
80.311104,7.156975,0.000
80.311104,7.183998,0.000
80.311104,7.211006,0.000
80.311104,7.238014,0.003
80.311104,7.265030,0.004
80.311104,7.292038,0.001
80.311104,7.319054,0.000
80.311104,7.346046,0.000
80.311104,7.373055,0.000
80.338333,6.616318,0.000
80.338333,6.643364,0.000
80.338333,6.670418,0.000
80.338333,6.697456,0.000
80.338333,6.724495,0.000
80.338333,6.751541,0.000
80.338333,6.778587,0.000
80.338333,6.805618,0.000
80.338333,6.832657,0.000
80.338333,6.859688,0.000
80.338333,6.886719,0.001
80.338333,6.913757,0.000
80.338333,6.940788,0.000
80.338333,6.967812,0.000
80.338333,6.994843,0.000
80.338333,7.021873,0.000
80.338333,7.048897,0.000
80.338333,7.075912,0.000
80.338333,7.102936,0.000
80.338333,7.129959,0.000
80.338333,7.156975,0.000
80.338333,7.183998,0.000
80.338333,7.211006,0.000
80.338333,7.238014,0.000
80.338333,7.265030,0.002
80.338333,7.292038,0.001
80.338333,7.319054,0.000
80.338333,7.346046,0.000
80.338333,7.373055,0.000
80.365562,6.616318,0.000
80.365562,6.643364,0.000
80.365562,6.670418,0.000
80.365562,6.697456,0.000
80.365562,6.724495,0.000
80.365562,6.751541,0.000
80.365562,6.778587,0.000
80.365562,6.805618,0.000
80.365562,6.832657,0.000
80.365562,6.859688,0.000
80.365562,6.886719,0.000
80.365562,6.913757,0.000
80.365562,6.940788,0.000
80.365562,6.967812,0.000
80.365562,6.994843,0.000
80.365562,7.021873,0.000
80.365562,7.048897,0.000
80.365562,7.075912,0.000
80.365562,7.102936,0.000
80.365562,7.129959,0.000
80.365562,7.156975,0.000
80.365562,7.183998,0.000
80.365562,7.211006,0.000
80.365562,7.238014,0.000
80.365562,7.265030,0.000
80.365562,7.292038,0.000
80.365562,7.319054,0.000
80.365562,7.346046,0.000
80.365562,7.373055,0.000
80.392792,6.616318,0.000
80.392792,6.643364,0.000
80.392792,6.670418,0.000
80.392792,6.697456,0.000
80.392792,6.724495,0.000
80.392792,6.751541,0.000
80.392792,6.778587,0.000
80.392792,6.805618,0.000
80.392792,6.832657,0.000
80.392792,6.859688,0.000
80.392792,6.886719,0.000
80.392792,6.913757,0.000
80.392792,6.940788,0.000
80.392792,6.967812,0.000
80.392792,6.994843,0.000
80.392792,7.021873,0.000
80.392792,7.048897,0.001
80.392792,7.075912,0.001
80.392792,7.102936,0.000
80.392792,7.129959,0.000
80.392792,7.156975,0.000
80.392792,7.183998,0.000
80.392792,7.211006,0.000
80.392792,7.238014,0.000
80.392792,7.265030,0.000
80.392792,7.292038,0.000
80.392792,7.319054,0.000
80.392792,7.346046,0.000
80.392792,7.373055,0.000
80.420021,6.616318,0.027
80.420021,6.643364,0.015
80.420021,6.670418,0.000
80.420021,6.697456,0.000
80.420021,6.724495,0.000
80.420021,6.751541,0.000
80.420021,6.778587,0.000
80.420021,6.805618,0.000
80.420021,6.832657,0.000
80.420021,6.859688,0.000
80.420021,6.886719,0.000
80.420021,6.913757,0.000
80.420021,6.940788,0.000
80.420021,6.967812,0.000
80.420021,6.994843,0.000
80.420021,7.021873,0.000
80.420021,7.048897,0.019
80.420021,7.075912,0.016
80.420021,7.102936,0.003
80.420021,7.129959,0.000
80.420021,7.156975,0.000
80.420021,7.183998,0.000
80.420021,7.211006,0.000
80.420021,7.238014,0.000
80.420021,7.265030,0.000
80.420021,7.292038,0.000
80.420021,7.319054,0.000
80.420021,7.346046,0.000
80.420021,7.373055,0.000
80.447250,6.616318,0.066
80.447250,6.643364,0.098
80.447250,6.670418,0.018
80.447250,6.697456,0.000
80.447250,6.724495,0.004
80.447250,6.751541,0.001
80.447250,6.778587,0.000
80.447250,6.805618,0.001
80.447250,6.832657,0.001
80.447250,6.859688,0.000
80.447250,6.886719,0.000
80.447250,6.913757,0.000
80.447250,6.940788,0.000
80.447250,6.967812,0.000
80.447250,6.994843,0.000
80.447250,7.021873,0.000
80.447250,7.048897,0.015
80.447250,7.075912,0.096
80.447250,7.102936,0.032
80.447250,7.129959,0.001
80.447250,7.156975,0.000
80.447250,7.183998,0.000
80.447250,7.211006,0.000
80.447250,7.238014,0.000
80.447250,7.265030,0.000
80.447250,7.292038,0.000
80.447250,7.319054,0.000
80.447250,7.346046,0.000
80.447250,7.373055,0.000
80.474480,6.616318,0.053
80.474480,6.643364,0.152
80.474480,6.670418,0.027
80.474480,6.697456,0.001
80.474480,6.724495,0.002
80.474480,6.751541,0.001
80.474480,6.778587,0.001
80.474480,6.805618,0.047
80.474480,6.832657,0.043
80.474480,6.859688,0.003
80.474480,6.886719,0.000
80.474480,6.913757,0.000
80.474480,6.940788,0.000
80.474480,6.967812,0.000
80.474480,6.994843,0.000
80.474480,7.021873,0.000
80.474480,7.048897,0.001
80.474480,7.075912,0.048
80.474480,7.102936,0.017
80.474480,7.129959,0.001
80.474480,7.156975,0.000
80.474480,7.183998,0.000
80.474480,7.211006,0.000
80.474480,7.238014,0.000
80.474480,7.265030,0.000
80.474480,7.292038,0.000
80.474480,7.319054,0.000
80.474480,7.346046,0.000
80.474480,7.373055,0.000
80.501709,6.616318,0.021
80.501709,6.643364,0.049
80.501709,6.670418,0.005
80.501709,6.697456,0.000
80.501709,6.724495,0.000
80.501709,6.751541,0.002
80.501709,6.778587,0.067
80.501709,6.805618,0.062
80.501709,6.832657,0.016
80.501709,6.859688,0.001
80.501709,6.886719,0.000
80.501709,6.913757,0.000
80.501709,6.940788,0.000
80.501709,6.967812,0.000
80.501709,6.994843,0.000
80.501709,7.021873,0.000
80.501709,7.048897,0.000
80.501709,7.075912,0.002
80.501709,7.102936,0.001
80.501709,7.129959,0.000
80.501709,7.156975,0.000
80.501709,7.183998,0.000
80.501709,7.211006,0.000
80.501709,7.238014,0.000
80.501709,7.265030,0.000
80.501709,7.292038,0.000
80.501709,7.319054,0.000
80.501709,7.346046,0.000
80.501709,7.373055,0.000
80.528938,6.616318,0.003
80.528938,6.643364,0.002
80.528938,6.670418,0.000
80.528938,6.697456,0.000
80.528938,6.724495,0.001
80.528938,6.751541,0.057
80.528938,6.778587,0.112
80.528938,6.805618,0.037
80.528938,6.832657,0.001
80.528938,6.859688,0.000
80.528938,6.886719,0.000
80.528938,6.913757,0.000
80.528938,6.940788,0.000
80.528938,6.967812,0.000
80.528938,6.994843,0.000
80.528938,7.021873,0.000
80.528938,7.048897,0.000
80.528938,7.075912,0.000
80.528938,7.102936,0.000
80.528938,7.129959,0.000
80.528938,7.156975,0.000
80.528938,7.183998,0.000
80.528938,7.211006,0.000
80.528938,7.238014,0.000
80.528938,7.265030,0.000
80.528938,7.292038,0.000
80.528938,7.319054,0.000
80.528938,7.346046,0.000
80.528938,7.373055,0.000
80.556168,6.616318,0.000
80.556168,6.643364,0.000
80.556168,6.670418,0.000
80.556168,6.697456,0.000
80.556168,6.724495,0.001
80.556168,6.751541,0.083
80.556168,6.778587,0.083
80.556168,6.805618,0.009
80.556168,6.832657,0.000
80.556168,6.859688,0.000
80.556168,6.886719,0.000
80.556168,6.913757,0.000
80.556168,6.940788,0.000
80.556168,6.967812,0.000
80.556168,6.994843,0.000
80.556168,7.021873,0.000
80.556168,7.048897,0.000
80.556168,7.075912,0.000
80.556168,7.102936,0.000
80.556168,7.129959,0.000
80.556168,7.156975,0.000
80.556168,7.183998,0.000
80.556168,7.211006,0.000
80.556168,7.238014,0.000
80.556168,7.265030,0.000
80.556168,7.292038,0.000
80.556168,7.319054,0.000
80.556168,7.346046,0.000
80.556168,7.373055,0.000
80.583397,6.616318,0.000
80.583397,6.643364,0.000
80.583397,6.670418,0.000
80.583397,6.697456,0.001
80.583397,6.724495,0.006
80.583397,6.751541,0.072
80.583397,6.778587,0.045
80.583397,6.805618,0.003
80.583397,6.832657,0.000
80.583397,6.859688,0.000
80.583397,6.886719,0.000
80.583397,6.913757,0.000
80.583397,6.940788,0.000
80.583397,6.967812,0.000
80.583397,6.994843,0.000
80.583397,7.021873,0.000
80.583397,7.048897,0.000
80.583397,7.075912,0.000
80.583397,7.102936,0.000
80.583397,7.129959,0.000
80.583397,7.156975,0.000
80.583397,7.183998,0.000
80.583397,7.211006,0.000
80.583397,7.238014,0.000
80.583397,7.265030,0.000
80.583397,7.292038,0.000
80.583397,7.319054,0.000
80.583397,7.346046,0.000
80.583397,7.373055,0.000
80.610626,6.616318,0.000
80.610626,6.643364,0.000
80.610626,6.670418,0.000
80.610626,6.697456,0.000
80.610626,6.724495,0.012
80.610626,6.751541,0.109
80.610626,6.778587,0.068
80.610626,6.805618,0.007
80.610626,6.832657,0.001
80.610626,6.859688,0.000
80.610626,6.886719,0.000
80.610626,6.913757,0.000
80.610626,6.940788,0.000
80.610626,6.967812,0.000
80.610626,6.994843,0.000
80.610626,7.021873,0.000
80.610626,7.048897,0.000
80.610626,7.075912,0.000
80.610626,7.102936,0.000
80.610626,7.129959,0.000
80.610626,7.156975,0.000
80.610626,7.183998,0.000
80.610626,7.211006,0.000
80.610626,7.238014,0.000
80.610626,7.265030,0.000
80.610626,7.292038,0.000
80.610626,7.319054,0.000
80.610626,7.346046,0.000
80.610626,7.373055,0.000
80.637856,6.616318,0.000
80.637856,6.643364,0.000
80.637856,6.670418,0.000
80.637856,6.697456,0.000
80.637856,6.724495,0.012
80.637856,6.751541,0.135
80.637856,6.778587,0.075
80.637856,6.805618,0.005
80.637856,6.832657,0.008
80.637856,6.859688,0.029
80.637856,6.886719,0.005
80.637856,6.913757,0.000
80.637856,6.940788,0.000
80.637856,6.967812,0.000
80.637856,6.994843,0.000
80.637856,7.021873,0.000
80.637856,7.048897,0.000
80.637856,7.075912,0.000
80.637856,7.102936,0.000
80.637856,7.129959,0.000
80.637856,7.156975,0.000
80.637856,7.183998,0.000
80.637856,7.211006,0.000
80.637856,7.238014,0.000
80.637856,7.265030,0.000
80.637856,7.292038,0.000
80.637856,7.319054,0.000
80.637856,7.346046,0.000
80.637856,7.373055,0.000
80.665085,6.616318,0.000
80.665085,6.643364,0.000
80.665085,6.670418,0.000
80.665085,6.697456,0.000
80.665085,6.724495,0.004
80.665085,6.751541,0.064
80.665085,6.778587,0.048
80.665085,6.805618,0.003
80.665085,6.832657,0.019
80.665085,6.859688,0.011
80.665085,6.886719,0.002
80.665085,6.913757,0.000
80.665085,6.940788,0.000
80.665085,6.967812,0.000
80.665085,6.994843,0.000
80.665085,7.021873,0.000
80.665085,7.048897,0.000
80.665085,7.075912,0.000
80.665085,7.102936,0.000
80.665085,7.129959,0.000
80.665085,7.156975,0.000
80.665085,7.183998,0.000
80.665085,7.211006,0.000
80.665085,7.238014,0.000
80.665085,7.265030,0.000
80.665085,7.292038,0.000
80.665085,7.319054,0.000
80.665085,7.346046,0.000
80.665085,7.373055,0.000
80.692314,6.616318,0.000
80.692314,6.643364,0.000
80.692314,6.670418,0.000
80.692314,6.697456,0.000
80.692314,6.724495,0.000
80.692314,6.751541,0.005
80.692314,6.778587,0.006
80.692314,6.805618,0.017
80.692314,6.832657,0.008
80.692314,6.859688,0.001
80.692314,6.886719,0.000
80.692314,6.913757,0.000
80.692314,6.940788,0.000
80.692314,6.967812,0.000
80.692314,6.994843,0.000
80.692314,7.021873,0.000
80.692314,7.048897,0.000
80.692314,7.075912,0.000
80.692314,7.102936,0.000
80.692314,7.129959,0.000
80.692314,7.156975,0.000
80.692314,7.183998,0.000
80.692314,7.211006,0.000
80.692314,7.238014,0.000
80.692314,7.265030,0.000
80.692314,7.292038,0.000
80.692314,7.319054,0.000
80.692314,7.346046,0.000
80.692314,7.373055,0.000
80.719543,6.616318,0.000
80.719543,6.643364,0.000
80.719543,6.670418,0.000
80.719543,6.697456,0.001
80.719543,6.724495,0.011
80.719543,6.751541,0.006
80.719543,6.778587,0.023
80.719543,6.805618,0.030
80.719543,6.832657,0.004
80.719543,6.859688,0.000
80.719543,6.886719,0.000
80.719543,6.913757,0.000
80.719543,6.940788,0.000
80.719543,6.967812,0.000
80.719543,6.994843,0.000
80.719543,7.021873,0.000
80.719543,7.048897,0.000
80.719543,7.075912,0.000
80.719543,7.102936,0.000
80.719543,7.129959,0.000
80.719543,7.156975,0.000
80.719543,7.183998,0.000
80.719543,7.211006,0.000
80.719543,7.238014,0.000
80.719543,7.265030,0.000
80.719543,7.292038,0.000
80.719543,7.319054,0.000
80.719543,7.346046,0.000
80.719543,7.373055,0.000
80.746773,6.616318,0.000
80.746773,6.643364,0.000
80.746773,6.670418,0.001
80.746773,6.697456,0.001
80.746773,6.724495,0.017
80.746773,6.751541,0.041
80.746773,6.778587,0.135
80.746773,6.805618,0.121
80.746773,6.832657,0.022
80.746773,6.859688,0.000
80.746773,6.886719,0.000
80.746773,6.913757,0.000
80.746773,6.940788,0.000
80.746773,6.967812,0.000
80.746773,6.994843,0.000
80.746773,7.021873,0.000
80.746773,7.048897,0.000
80.746773,7.075912,0.000
80.746773,7.102936,0.000
80.746773,7.129959,0.000
80.746773,7.156975,0.000
80.746773,7.183998,0.000
80.746773,7.211006,0.000
80.746773,7.238014,0.000
80.746773,7.265030,0.000
80.746773,7.292038,0.000
80.746773,7.319054,0.000
80.746773,7.346046,0.000
80.746773,7.373055,0.000
80.774002,6.616318,0.000
80.774002,6.643364,0.001
80.774002,6.670418,0.002
80.774002,6.697456,0.000
80.774002,6.724495,0.014
80.774002,6.751541,0.078
80.774002,6.778587,0.144
80.774002,6.805618,0.114
80.774002,6.832657,0.062
80.774002,6.859688,0.066
80.774002,6.886719,0.014
80.774002,6.913757,0.000
80.774002,6.940788,0.000
80.774002,6.967812,0.000
80.774002,6.994843,0.000
80.774002,7.021873,0.000
80.774002,7.048897,0.000
80.774002,7.075912,0.000
80.774002,7.102936,0.000
80.774002,7.129959,0.000
80.774002,7.156975,0.000
80.774002,7.183998,0.000
80.774002,7.211006,0.000
80.774002,7.238014,0.000
80.774002,7.265030,0.000
80.774002,7.292038,0.000
80.774002,7.319054,0.000
80.774002,7.346046,0.000
80.774002,7.373055,0.000
80.801231,6.616318,0.000
80.801231,6.643364,0.000
80.801231,6.670418,0.001
80.801231,6.697456,0.000
80.801231,6.724495,0.008
80.801231,6.751541,0.037
80.801231,6.778587,0.031
80.801231,6.805618,0.027
80.801231,6.832657,0.039
80.801231,6.859688,0.058
80.801231,6.886719,0.026
80.801231,6.913757,0.001
80.801231,6.940788,0.000
80.801231,6.967812,0.000
80.801231,6.994843,0.000
80.801231,7.021873,0.000
80.801231,7.048897,0.000
80.801231,7.075912,0.000
80.801231,7.102936,0.000
80.801231,7.129959,0.000
80.801231,7.156975,0.000
80.801231,7.183998,0.000
80.801231,7.211006,0.000
80.801231,7.238014,0.000
80.801231,7.265030,0.000
80.801231,7.292038,0.000
80.801231,7.319054,0.000
80.801231,7.346046,0.000
80.801231,7.373055,0.000
80.828461,6.616318,0.000
80.828461,6.643364,0.000
80.828461,6.670418,0.000
80.828461,6.697456,0.000
80.828461,6.724495,0.003
80.828461,6.751541,0.005
80.828461,6.778587,0.001
80.828461,6.805618,0.002
80.828461,6.832657,0.004
80.828461,6.859688,0.009
80.828461,6.886719,0.006
80.828461,6.913757,0.001
80.828461,6.940788,0.000
80.828461,6.967812,0.000
80.828461,6.994843,0.000
80.828461,7.021873,0.000
80.828461,7.048897,0.000
80.828461,7.075912,0.000
80.828461,7.102936,0.000
80.828461,7.129959,0.000
80.828461,7.156975,0.000
80.828461,7.183998,0.000
80.828461,7.211006,0.000
80.828461,7.238014,0.000
80.828461,7.265030,0.000
80.828461,7.292038,0.000
80.828461,7.319054,0.000
80.828461,7.346046,0.000
80.828461,7.373055,0.000
80.855690,6.616318,0.000
80.855690,6.643364,0.000
80.855690,6.670418,0.000
80.855690,6.697456,0.000
80.855690,6.724495,0.000
80.855690,6.751541,0.000
80.855690,6.778587,0.000
80.855690,6.805618,0.000
80.855690,6.832657,0.000
80.855690,6.859688,0.000
80.855690,6.886719,0.000
80.855690,6.913757,0.000
80.855690,6.940788,0.000
80.855690,6.967812,0.000
80.855690,6.994843,0.000
80.855690,7.021873,0.000
80.855690,7.048897,0.000
80.855690,7.075912,0.000
80.855690,7.102936,0.000
80.855690,7.129959,0.000
80.855690,7.156975,0.000
80.855690,7.183998,0.000
80.855690,7.211006,0.000
80.855690,7.238014,0.000
80.855690,7.265030,0.000
80.855690,7.292038,0.000
80.855690,7.319054,0.000
80.855690,7.346046,0.000
80.855690,7.373055,0.000
80.882919,6.616318,0.000
80.882919,6.643364,0.000
80.882919,6.670418,0.000
80.882919,6.697456,0.000
80.882919,6.724495,0.000
80.882919,6.751541,0.000
80.882919,6.778587,0.000
80.882919,6.805618,0.000
80.882919,6.832657,0.000
80.882919,6.859688,0.000
80.882919,6.886719,0.000
80.882919,6.913757,0.000
80.882919,6.940788,0.000
80.882919,6.967812,0.000
80.882919,6.994843,0.000
80.882919,7.021873,0.000
80.882919,7.048897,0.000
80.882919,7.075912,0.000
80.882919,7.102936,0.000
80.882919,7.129959,0.000
80.882919,7.156975,0.000
80.882919,7.183998,0.000
80.882919,7.211006,0.000
80.882919,7.238014,0.000
80.882919,7.265030,0.000
80.882919,7.292038,0.000
80.882919,7.319054,0.000
80.882919,7.346046,0.000
80.882919,7.373055,0.000
80.910149,6.616318,0.000
80.910149,6.643364,0.000
80.910149,6.670418,0.000
80.910149,6.697456,0.000
80.910149,6.724495,0.000
80.910149,6.751541,0.000
80.910149,6.778587,0.000
80.910149,6.805618,0.000
80.910149,6.832657,0.000
80.910149,6.859688,0.000
80.910149,6.886719,0.000
80.910149,6.913757,0.000
80.910149,6.940788,0.000
80.910149,6.967812,0.000
80.910149,6.994843,0.000
80.910149,7.021873,0.000
80.910149,7.048897,0.000
80.910149,7.075912,0.000
80.910149,7.102936,0.000
80.910149,7.129959,0.000
80.910149,7.156975,0.000
80.910149,7.183998,0.000
80.910149,7.211006,0.000
80.910149,7.238014,0.000
80.910149,7.265030,0.000
80.910149,7.292038,0.000
80.910149,7.319054,0.000
80.910149,7.346046,0.000
80.910149,7.373055,0.000
80.937378,6.616318,0.000
80.937378,6.643364,0.000
80.937378,6.670418,0.000
80.937378,6.697456,0.000
80.937378,6.724495,0.000
80.937378,6.751541,0.000
80.937378,6.778587,0.000
80.937378,6.805618,0.000
80.937378,6.832657,0.000
80.937378,6.859688,0.000
80.937378,6.886719,0.000
80.937378,6.913757,0.000
80.937378,6.940788,0.000
80.937378,6.967812,0.000
80.937378,6.994843,0.000
80.937378,7.021873,0.000
80.937378,7.048897,0.000
80.937378,7.075912,0.000
80.937378,7.102936,0.000
80.937378,7.129959,0.000
80.937378,7.156975,0.000
80.937378,7.183998,0.000
80.937378,7.211006,0.000
80.937378,7.238014,0.000
80.937378,7.265030,0.000
80.937378,7.292038,0.000
80.937378,7.319054,0.000
80.937378,7.346046,0.000
80.937378,7.373055,0.000
80.964607,6.616318,0.000
80.964607,6.643364,0.000
80.964607,6.670418,0.000
80.964607,6.697456,0.000
80.964607,6.724495,0.000
80.964607,6.751541,0.000
80.964607,6.778587,0.000
80.964607,6.805618,0.000
80.964607,6.832657,0.000
80.964607,6.859688,0.000
80.964607,6.886719,0.000
80.964607,6.913757,0.000
80.964607,6.940788,0.000
80.964607,6.967812,0.000
80.964607,6.994843,0.000
80.964607,7.021873,0.000
80.964607,7.048897,0.000
80.964607,7.075912,0.000
80.964607,7.102936,0.000
80.964607,7.129959,0.000
80.964607,7.156975,0.000
80.964607,7.183998,0.000
80.964607,7.211006,0.000
80.964607,7.238014,0.000
80.964607,7.265030,0.000
80.964607,7.292038,0.000
80.964607,7.319054,0.000
80.964607,7.346046,0.000
80.964607,7.373055,0.000
80.991837,6.616318,0.000
80.991837,6.643364,0.000
80.991837,6.670418,0.000
80.991837,6.697456,0.000
80.991837,6.724495,0.000
80.991837,6.751541,0.000
80.991837,6.778587,0.000
80.991837,6.805618,0.000
80.991837,6.832657,0.000
80.991837,6.859688,0.000
80.991837,6.886719,0.000
80.991837,6.913757,0.000
80.991837,6.940788,0.000
80.991837,6.967812,0.000
80.991837,6.994843,0.000
80.991837,7.021873,0.000
80.991837,7.048897,0.000
80.991837,7.075912,0.000
80.991837,7.102936,0.000
80.991837,7.129959,0.000
80.991837,7.156975,0.000
80.991837,7.183998,0.000
80.991837,7.211006,0.000
80.991837,7.238014,0.000
80.991837,7.265030,0.000
80.991837,7.292038,0.000
80.991837,7.319054,0.000
80.991837,7.346046,0.000
80.991837,7.373055,0.000
